52025;00175258;11086.0;00000812553
22786;00158517;13931.0;00000819267
43353;00100208;9638.0;00008930890
90002;00292971;5388.0;00009175968
60467;00100173;16924.0;00021458208
1667;00177281;-1676.0;00036603441
65361;00113793;8536.0;00062353848
76513;00105602;16643.0;00071833007
99289;00175032;16337.0;00085015669
56600;00106181;14684.0;00087847516
23165;00118589;16132.0;00087847516
88320;00298394;-1239.0;00095212614
43496;00185197;14029.0;00119307757
86962;00156496;1027.0;00120341204
1383;00126804;-2891.0;00123895718
40552;00124254;2365.0;00130617510
83256;00227915;-232.0;00130617510
85003;00202580;6050.0;00142641254
47002;00109264;-2039.0;00155710224
4859;00167490;13286.0;00155710224
11097;00143415;-1844.0;00193192185
79121;00176647;789.0;00196949829
96619;00116023;1592.0;00213960626
37760;00183897;-1798.0;00223950260
33809;00107692;988.0;00236405326
97090;00204177;5664.0;00252367123
94156;00181577;12795.0;00253525514
91307;00124733;15381.0;00255466456
70760;00288353;5448.0;00258252359
88109;00249954;8402.0;00262407302
80966;00219532;1184.0;00299325189
68772;00149436;7945.0;00309743509
60021;00245625;-2234.0;00317249668
17478;00113487;-1138.0;00335402865
2440;00197609;10574.0;00338045321
15580;00228539;12506.0;00343287911
51471;00164303;-1821.0;00355000864
45405;00169748;4499.0;00359520353
77828;00107767;2270.0;00365984234
58675;00197068;3313.0;00366649926
1017;00176776;15849.0;00374048201
80071;00165965;12571.0;00374494729
84374;00181590;6158.0;00379570020
4290;00157322;6151.0;00380515173
3455;00150375;-2537.0;00388613753
3951;00180842;14070.0;00388613753
64811;00135506;115.0;00394287211
74724;00173776;13239.0;00419933204
75510;00111902;-1349.0;00433601737
91081;00155229;14707.0;00436131350
24897;00126789;8860.0;00437919174
71975;00127409;16038.0;00443082114
72894;00212932;8896.0;00444969539
56173;00177304;12541.0;00445689832
66607;00163320;4764.0;00456284832
70291;00120350;15531.0;00459386560
55628;00249733;2650.0;00459386560
12477;00185568;12946.0;00500381464
37141;00120470;7738.0;00523687485
17283;00205869;7508.0;00544918277
34571;00114948;9769.0;00551243932
4006;00187426;4836.0;00554930633
49717;00158258;-1437.0;00580066797
2021;00289453;15900.0;00584596195
47843;00150044;12013.0;00597657901
74089;00151939;15059.0;00609893627
19963;00170453;15394.0;00609893627
95378;00127976;15078.0;00612288793
2109;00128260;2353.0;00612455356
66943;00145652;-1236.0;00626084658
51582;00279193;13843.0;00678311366
8127;00206719;6490.0;00691347240
63969;00211033;13836.0;00691347240
42239;00237278;763.0;00703307735
4536;00271570;7572.0;00703307735
69351;00188739;15458.0;00781152100
89008;00223718;10401.0;00781152100
17955;00181859;725.0;00788818211
73749;00208459;-2986.0;00789154555
20459;00171595;16489.0;00792126728
97196;00187030;2131.0;00792126728
17837;00263991;2833.0;00810531201
