88320;00298394;-1239.0;00095212614
2440;00197609;10574.0;00338045321
17837;00263991;2833.0;00810531201
15196;00241768;7099.0;00935340354
81244;00119827;8616.0;00972265350
41046;00163790;12846.0;00980138389
22387;00239747;10405.0;00980138389
29209;00111082;12196.0;01058969054
36650;00177254;9730.0;01144632296
43925;00232267;13122.0;01292275345
12626;00249023;10427.0;01394271055
85915;00159190;13621.0;01403364112
57222;00178788;-2380.0;01407347022
36089;00152698;-145.0;01673429559
28055;00186190;10517.0;01684961893
60748;00113830;-70.0;01920604949
64300;00171476;9905.0;01920604949
32745;00261917;6435.0;02030572680
15007;00136187;5499.0;02093291444
2312;00137147;1842.0;02093291444
94719;00232392;3410.0;02093291444
32250;00181769;14882.0;02170810638
56759;00263392;1601.0;02211772627
10057;00113671;3531.0;02228714516
51459;00188885;14300.0;02261920600
51919;00125294;1348.0;02496002870
1847;00146108;14075.0;02528340161
25638;00275159;-198.0;02528791464
76088;00168384;16723.0;02830959951
45858;00166676;5276.0;02863816167
31519;00269961;1667.0;02863816167
9512;00183138;-1111.0;02931868222
23709;00111095;2895.0;03233002227
15183;00173268;3223.0;03454289439
73081;00123814;-1477.0;03500215412
10111;00157710;16332.0;03620885555
72073;00291217;12505.0;03667238979
96367;00166835;3629.0;03711538280
97560;00125619;856.0;04483570247
18523;00225276;13160.0;04554314864
84115;00215512;11014.0;04943921764
97812;00156774;8260.0;04953570790
44138;00161447;3355.0;04978225568
59369;00191795;4822.0;05006018347
68824;00108191;14144.0;05272724140
62494;00114421;10253.0;05272724140
41486;00182137;15229.0;05285682562
43629;00136100;12869.0;05332675925
50054;00173812;7504.0;05409765269
46337;00188670;12312.0;05434344760
59407;00162683;1623.0;05571719967
32340;00293227;3218.0;05595760398
96871;00150139;6060.0;05648965278
53677;00227998;-1366.0;05787331898
11384;00133866;9682.0;05794380184
20907;00245167;1685.0;05794380184
29235;00128599;2591.0;05866065424
76109;00105100;7345.0;06159340904
56277;00184175;7034.0;06174794883
65310;00127310;10984.0;06187053501
6368;00100186;16713.0;06217507765
83956;00210036;7113.0;06360525498
7916;00185541;14802.0;06409869709
31785;00147840;2685.0;06513000667
6662;00148314;11466.0;06544319424
82950;00180381;16337.0;06617873110
15579;00125387;12638.0;06768567193
57567;00109316;11406.0;06844539616
97533;00150592;5604.0;06921902101
32023;00186385;3614.0;07087823104
10162;00294471;55.0;07443616202
22449;00287774;2439.0;07600863793
71061;00191688;3708.0;07653255024
61542;00239752;2320.0;07785825162
2596;00100368;13533.0;07924005277
50537;00131546;6706.0;07946447153
81140;00174789;10582.0;07948684548
