86326;00289741;4613.0;99985725867
70833;00207083;4226.0;99951844304
69638;00268316;272.0;99942272642
22067;00149787;14799.0;99917858191
65162;00145239;13009.0;99888126797
36000;00127797;2247.0;99851654685
64471;00276385;-2145.0;99846903285
67585;00194030;8815.0;99846903285
34427;00100937;5637.0;99840953243
70641;00133573;9305.0;99831957183
68349;00166235;169.0;99768729958
1516;00150127;-2238.0;99759009746
41649;00113695;-426.0;99718169786
5863;00190130;11858.0;99714841364
31075;00294018;-488.0;99676039982
3881;00257116;8288.0;99674297210
42903;00220263;3398.0;99674297210
27603;00174565;-1127.0;99674297210
10527;00163013;675.0;99674297210
88482;00176440;6032.0;99672277554
5665;00113987;5450.0;99672277554
60293;00152986;3854.0;99669110446
46160;00225692;181.0;99631749668
64496;00168612;5028.0;99631749668
59997;00121627;5570.0;99631749668
43844;00126908;2090.0;99628613573
36878;00117360;-1055.0;99623934334
40885;00147701;13467.0;99614286448
1217;00129814;-2860.0;99612182614
41409;00250123;1110.0;99611889593
41437;00157242;2262.0;99611889593
60274;00260055;9036.0;99602144004
46238;00198601;13940.0;99596504017
72397;00276617;627.0;99592811585
98713;00229824;11781.0;99592811585
58100;00239106;11052.0;99577978423
82580;00148899;8482.0;99554790084
99122;00283736;-1961.0;99531917160
25255;00249952;8482.0;99512674150
24871;00286080;7482.0;99500522214
7358;00149212;-1781.0;99500522214
43911;00120035;16492.0;99497454502
46790;00167961;16393.0;99483902758
24093;00193745;15435.0;99483112203
55954;00233886;7717.0;99471808936
61577;00152849;11105.0;99471808936
97248;00237460;-2016.0;99468280906
63084;00142929;11950.0;99445103747
45161;00187935;2679.0;99432756271
47126;00107043;3622.0;99392423326
32937;00219172;5732.0;99388016481
22593;00130738;10276.0;99364235022
18906;00185910;-500.0;99333599894
9954;00275312;-2545.0;99333099803
57175;00140032;5532.0;99333099803
54927;00175581;8495.0;99313243205
5850;00249216;6455.0;99305693373
47503;00144615;8798.0;99291960398
55253;00145191;3968.0;99290494858
79195;00189180;11560.0;99290345606
33088;00170214;14131.0;99290345606
74173;00150149;5191.0;99290345606
59855;00172887;3463.0;99280704431
48039;00266051;104.0;99280311139
31382;00206992;1932.0;99280311139
53262;00299066;-1792.0;99269006465
36546;00257100;3277.0;99260080746
3497;00120274;11968.0;99260080746
3001;00113027;2475.0;99260080746
2774;00137320;1910.0;99238686123
90162;00259889;12036.0;99222241678
66195;00281794;15944.0;99209607692
48365;00146115;5146.0;99208399436
60321;00163117;15440.0;99204220798
10313;00166155;-1793.0;99199063719
55173;00100165;2208.0;99199063719
53945;00137876;2203.0;99194868902
71590;00238893;16732.0;99193453054
99790;00135070;8761.0;99192511706
30927;00197806;11407.0;99184760963
9016;00167044;9582.0;99179904003
81654;00182406;5308.0;99172205594
