72545;00130210;1439.0;60348391852
25828;00271671;5442.0;23211439619
48046;00146438;7949.0;78926754699
33720;00164993;8084.0;36509271466
72073;00291217;12505.0;03667238979
80722;00203208;4738.0;90312447832
52442;00196809;-2965.0;86507319010
78592;00170528;16669.0;95186423659
15610;00287002;-2789.0;49033466964
29209;00111082;12196.0;01058969054
19115;00259031;-597.0;93611792104
51996;00168099;-997.0;89104123470
19470;00194522;11561.0;51272649957
1805;00280200;-1772.0;68409359515
51734;00116115;-2513.0;54346100444
92605;00163807;12810.0;70668087751
71439;00278907;7686.0;09009335176
32977;00258056;-2489.0;45250200784
99813;00117645;7590.0;14108739574
80503;00146622;10735.0;70883185294
18440;00182939;6910.0;14155684759
14002;00168784;6237.0;48316137571
36520;00103443;2763.0;31997590075
53596;00290475;167.0;35369153522
35920;00189061;8112.0;42224360799
29225;00101314;-763.0;13115671731
74408;00178316;6490.0;34257736605
43629;00119578;11133.0;78573401574
34849;00148626;535.0;52975397304
31207;00177590;2655.0;60842046149
61832;00174532;7534.0;97460263198
59369;00191795;4822.0;05006018347
79959;00234531;10228.0;83598373753
16601;00186926;6429.0;41061830287
87611;00220051;14364.0;70626232096
46301;00174631;12454.0;32913171710
20437;00107337;6522.0;47328799825
7115;00131396;10115.0;87206066333
14496;00146897;1606.0;67481612384
56394;00178309;-91.0;85647778188
10209;00191532;6485.0;39569931645
59657;00110689;11726.0;33730954001
31785;00147840;2685.0;06513000667
76380;00157198;3324.0;35771385406
10162;00294471;55.0;07443616202
98763;00112241;-1423.0;26197920045
48245;00159641;12470.0;49674955566
79945;00168470;3033.0;26904042939
80012;00127675;16897.0;93539358537
84323;00157707;8154.0;80762123766
89365;00224042;16807.0;40962615348
74831;00186972;-1341.0;88199138281
53677;00227998;-1366.0;05787331898
55255;00158358;7859.0;66017034029
11967;00174301;2399.0;64831359185
83893;00191969;7815.0;91056264420
23709;00111095;2895.0;03233002227
34601;00131159;1348.0;42929771899
74582;00100202;-1377.0;41231799015
48007;00236073;15312.0;84906120421
89111;00106271;5367.0;55681827802
20907;00245167;1685.0;05794380184
19263;00261726;-2983.0;88547937341
14469;00194072;1237.0;93806519950
39745;00257085;9538.0;29551447645
14975;00282649;6513.0;39526601231
69077;00138497;14563.0;32256260265
24802;00254677;5901.0;48641009623
2929;00165841;14510.0;79405402196
33567;00111515;1383.0;63623853210
64252;00137901;3640.0;13052648069
38658;00179608;2110.0;68226681111
43629;00136100;12869.0;05332675925
46289;00158279;8842.0;91602777311
38179;00257470;236.0;66064198319
52999;00139178;1010.0;52807260174
91199;00164785;14822.0;55422882021
66699;00136636;10232.0;72369932816
6368;00100186;16713.0;06217507765
13625;00205197;5386.0;11794193118
71471;00147668;5838.0;46829793536
12533;00105874;5336.0;38283194997
83282;00118757;13386.0;35263326187
88913;00274642;-2195.0;91827741159
30820;00106935;5475.0;78204003991
32278;00228575;1724.0;67024795423
22694;00142122;10100.0;69888988011
15318;00154355;5657.0;22468203837
50775;00233675;16445.0;31378763556
72306;00185841;8038.0;53555234542
37364;00160327;7084.0;42520399045
1847;00146108;14075.0;02528340161
53128;00181593;-431.0;45876743866
46951;00169888;7143.0;17332522493
58979;00104036;9465.0;21408320493
68073;00211605;-1383.0;33395939389
73342;00188738;6267.0;45316583541
64938;00155245;-1853.0;44054079703
27558;00118816;-1609.0;95337797574
92329;00126909;10156.0;50487971824
91748;00268525;16168.0;83852234112
1445;00189041;9008.0;54830568472
1777;00100295;1493.0;75935557824
7358;00149212;-1781.0;99500522214
66862;00261845;-2690.0;33365303823
84846;00112760;189.0;54027914077
86312;00286991;13132.0;70503474271
32250;00181769;14882.0;02170810638
78296;00195631;1864.0;15806852443
84088;00266632;-2450.0;94524749804
